starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 20:47:32 2021	1627271252	1022	155	1177	100
Sun Jul 25 20:47:34 2021	1627271254	1008	171	1180	110
Sun Jul 25 20:47:28 2021	1627271248	595	587	1181	285
Sun Jul 25 20:47:27 2021	1627271247	242	943	1185	233
Sun Jul 25 20:47:30 2021	1627271250	543	645	1188	586
Sun Jul 25 20:47:34 2021	1627271254	609	583	1193	299
Sun Jul 25 20:47:39 2021	1627271259	1007	186	1193	108
Sun Jul 25 20:47:28 2021	1627271248	772	422	1194	160
Sun Jul 25 20:47:34 2021	1627271254	589	605	1194	258
Sun Jul 25 20:47:31 2021	1627271251	827	368	1194	210
Sun Jul 25 20:47:28 2021	1627271248	846	349	1195	65
Sun Jul 25 20:47:29 2021	1627271249	905	292	1197	285
Sun Jul 25 20:47:28 2021	1627271248	799	399	1198	159
Sun Jul 25 20:47:34 2021	1627271254	1095	116	1211	113
Sun Jul 25 20:47:38 2021	1627271258	718	494	1212	424
Sun Jul 25 20:47:27 2021	1627271247	983	233	1215	76
Sun Jul 25 20:47:27 2021	1627271247	977	240	1218	81
Sun Jul 25 20:47:36 2021	1627271256	1035	187	1222	123
Sun Jul 25 20:47:33 2021	1627271253	755	468	1223	262
Sun Jul 25 20:47:32 2021	1627271252	1074	152	1226	121
Sun Jul 25 20:47:26 2021	1627271246	712	515	1227	396
Sun Jul 25 20:47:33 2021	1627271253	631	596	1227	479
Sun Jul 25 20:47:32 2021	1627271252	1016	211	1228	186
Sun Jul 25 20:47:36 2021	1627271256	1168	60	1228	59
Sun Jul 25 20:47:38 2021	1627271258	673	555	1228	475
Sun Jul 25 20:47:32 2021	1627271252	424	804	1229	738
Sun Jul 25 20:47:27 2021	1627271247	497	738	1235	695
Sun Jul 25 20:47:27 2021	1627271247	772	464	1236	296
Sun Jul 25 20:47:27 2021	1627271247	967	270	1237	228
Sun Jul 25 20:47:36 2021	1627271256	1101	139	1240	122
Sun Jul 25 20:47:32 2021	1627271252	927	315	1242	309
Sun Jul 25 20:47:33 2021	1627271253	800	444	1245	104
Sun Jul 25 20:47:34 2021	1627271254	1006	239	1245	198
Sun Jul 25 20:47:31 2021	1627271251	818	427	1246	205
Sun Jul 25 20:47:26 2021	1627271246	710	539	1249	396
Sun Jul 25 20:47:31 2021	1627271251	820	430	1250	288
Sun Jul 25 20:47:36 2021	1627271256	1184	69	1253	31
Sun Jul 25 20:47:29 2021	1627271249	674	579	1254	303
Sun Jul 25 20:47:30 2021	1627271250	849	416	1264	185
Sun Jul 25 20:47:27 2021	1627271247	862	406	1268	119
Sun Jul 25 20:47:39 2021	1627271259	1054	214	1268	206
Sun Jul 25 20:47:37 2021	1627271257	630	638	1268	531
Sun Jul 25 20:47:31 2021	1627271251	870	400	1269	337
Sun Jul 25 20:47:28 2021	1627271248	766	506	1272	426
Sun Jul 25 20:47:36 2021	1627271256	1181	93	1274	77
Sun Jul 25 20:47:28 2021	1627271248	867	407	1275	285
Sun Jul 25 20:47:26 2021	1627271246	833	442	1275	339
Sun Jul 25 20:47:26 2021	1627271246	1032	243	1275	141
Sun Jul 25 20:47:39 2021	1627271259	989	287	1276	255
Sun Jul 25 20:47:32 2021	1627271252	923	355	1277	46
Sun Jul 25 20:47:30 2021	1627271250	853	425	1277	274
Sun Jul 25 20:47:28 2021	1627271248	780	499	1279	435
Sun Jul 25 20:47:38 2021	1627271258	787	493	1280	424
Sun Jul 25 20:47:37 2021	1627271257	683	597	1281	233
Sun Jul 25 20:47:28 2021	1627271248	688	593	1281	289
Sun Jul 25 20:47:28 2021	1627271248	786	495	1281	347
Sun Jul 25 20:47:27 2021	1627271247	455	829	1284	494
Sun Jul 25 20:47:36 2021	1627271256	1098	187	1284	123
Sun Jul 25 20:47:31 2021	1627271251	969	317	1285	209
Sun Jul 25 20:47:33 2021	1627271253	558	729	1286	314
Sun Jul 25 20:47:28 2021	1627271248	882	408	1290	290
Sun Jul 25 20:47:27 2021	1627271247	467	832	1300	464
Sun Jul 25 20:47:29 2021	1627271249	982	318	1300	251
Sun Jul 25 20:47:37 2021	1627271257	709	596	1305	165
Sun Jul 25 20:47:27 2021	1627271247	471	834	1305	495
Sun Jul 25 20:47:27 2021	1627271247	774	534	1309	249
Sun Jul 25 20:47:28 2021	1627271248	821	488	1309	265
Sun Jul 25 20:47:27 2021	1627271247	480	830	1309	463
Sun Jul 25 20:47:26 2021	1627271246	709	602	1311	482
Sun Jul 25 20:47:26 2021	1627271246	709	603	1312	484
Sun Jul 25 20:47:37 2021	1627271257	716	597	1312	233
Sun Jul 25 20:47:32 2021	1627271252	491	822	1313	761
Sun Jul 25 20:47:36 2021	1627271256	1177	136	1313	126
Sun Jul 25 20:47:26 2021	1627271246	1067	247	1313	183
Sun Jul 25 20:47:27 2021	1627271247	906	408	1314	215
Sun Jul 25 20:47:26 2021	1627271246	1100	215	1316	152
Sun Jul 25 20:47:26 2021	1627271246	713	603	1316	483
Sun Jul 25 20:47:26 2021	1627271246	713	604	1317	541
Sun Jul 25 20:47:27 2021	1627271247	486	833	1319	495
Sun Jul 25 20:47:26 2021	1627271246	1066	253	1319	192
Sun Jul 25 20:47:26 2021	1627271246	1101	218	1319	207
Sun Jul 25 20:47:26 2021	1627271246	777	542	1320	339
Sun Jul 25 20:47:36 2021	1627271256	330	991	1321	955
Sun Jul 25 20:47:26 2021	1627271246	777	544	1321	340
Sun Jul 25 20:47:28 2021	1627271248	755	567	1321	316
Sun Jul 25 20:47:26 2021	1627271246	776	546	1323	446
Sun Jul 25 20:47:26 2021	1627271246	774	549	1323	476
Sun Jul 25 20:47:26 2021	1627271246	775	548	1323	475
Sun Jul 25 20:47:26 2021	1627271246	776	548	1323	475
Sun Jul 25 20:47:37 2021	1627271257	680	643	1324	462
Sun Jul 25 20:47:38 2021	1627271258	767	557	1324	481
Sun Jul 25 20:47:26 2021	1627271246	778	546	1324	445
Sun Jul 25 20:47:26 2021	1627271246	778	547	1325	459
Sun Jul 25 20:47:26 2021	1627271246	777	549	1326	490
Sun Jul 25 20:47:36 2021	1627271256	331	998	1329	952
Sun Jul 25 20:47:38 2021	1627271258	1045	285	1329	254
Sun Jul 25 20:47:29 2021	1627271249	830	500	1330	197
Sun Jul 25 20:47:32 2021	1627271252	1014	318	1332	309
Sun Jul 25 20:47:29 2021	1627271249	658	676	1333	507
Sun Jul 25 20:47:34 2021	1627271254	941	400	1341	347
Sun Jul 25 20:47:30 2021	1627271250	653	688	1341	565
Sun Jul 25 20:47:27 2021	1627271247	727	615	1343	383
Sun Jul 25 20:47:26 2021	1627271246	776	569	1345	446
Sun Jul 25 20:47:37 2021	1627271257	393	954	1346	538
Sun Jul 25 20:47:39 2021	1627271259	1153	196	1349	120
Sun Jul 25 20:47:33 2021	1627271253	668	686	1354	359
Sun Jul 25 20:47:36 2021	1627271256	371	982	1354	973
Sun Jul 25 20:47:36 2021	1627271256	364	991	1355	945
Sun Jul 25 20:47:31 2021	1627271251	420	936	1356	822
Sun Jul 25 20:47:26 2021	1627271246	780	579	1359	542
Sun Jul 25 20:47:26 2021	1627271246	779	580	1360	543
Sun Jul 25 20:47:38 2021	1627271258	712	650	1362	556
Sun Jul 25 20:47:30 2021	1627271250	926	437	1362	206
Sun Jul 25 20:47:31 2021	1627271251	383	980	1362	891
Sun Jul 25 20:47:27 2021	1627271247	747	616	1364	340
Sun Jul 25 20:47:38 2021	1627271258	676	690	1366	627
Sun Jul 25 20:47:37 2021	1627271257	680	689	1369	146
Sun Jul 25 20:47:36 2021	1627271256	337	1035	1372	1012
Sun Jul 25 20:47:34 2021	1627271254	1253	119	1372	113
Sun Jul 25 20:47:36 2021	1627271256	1284	92	1377	82
Sun Jul 25 20:47:36 2021	1627271256	357	1020	1377	66
Sun Jul 25 20:47:34 2021	1627271254	747	633	1380	495
Sun Jul 25 20:47:36 2021	1627271256	327	1054	1380	69
Sun Jul 25 20:47:27 2021	1627271247	366	1019	1385	790
Sun Jul 25 20:47:32 2021	1627271252	486	902	1388	737
Sun Jul 25 20:47:34 2021	1627271254	966	424	1391	324
Sun Jul 25 20:47:30 2021	1627271250	1004	393	1398	284
Sun Jul 25 20:47:37 2021	1627271257	337	1062	1399	643
Sun Jul 25 20:47:32 2021	1627271252	895	507	1402	195
Sun Jul 25 20:47:28 2021	1627271248	913	491	1404	197
Sun Jul 25 20:47:36 2021	1627271256	1328	78	1406	43
Sun Jul 25 20:47:31 2021	1627271251	408	998	1406	108
Sun Jul 25 20:47:30 2021	1627271250	1059	354	1413	199
Sun Jul 25 20:47:38 2021	1627271258	1194	220	1414	211
Sun Jul 25 20:47:38 2021	1627271258	1228	186	1415	108
Sun Jul 25 20:47:33 2021	1627271253	944	471	1415	317
Sun Jul 25 20:47:37 2021	1627271257	848	569	1417	354
Sun Jul 25 20:47:36 2021	1627271256	383	1035	1418	1013
Sun Jul 25 20:47:36 2021	1627271256	430	991	1421	974
Sun Jul 25 20:47:30 2021	1627271250	1031	393	1423	282
Sun Jul 25 20:47:36 2021	1627271256	364	1059	1424	1013
Sun Jul 25 20:47:36 2021	1627271256	1346	79	1425	43
Sun Jul 25 20:47:30 2021	1627271250	926	501	1426	360
Sun Jul 25 20:47:32 2021	1627271252	432	997	1429	741
Sun Jul 25 20:47:38 2021	1627271258	1265	167	1432	154
Sun Jul 25 20:47:31 2021	1627271251	485	949	1433	200
Sun Jul 25 20:47:37 2021	1627271257	782	658	1440	527
Sun Jul 25 20:47:37 2021	1627271257	674	769	1442	130
Sun Jul 25 20:47:27 2021	1627271247	925	524	1449	191
Sun Jul 25 20:47:36 2021	1627271256	473	979	1452	963
Sun Jul 25 20:47:38 2021	1627271258	773	680	1453	616
Sun Jul 25 20:47:29 2021	1627271249	1023	432	1455	404
Sun Jul 25 20:47:29 2021	1627271249	652	812	1463	352
Sun Jul 25 20:47:34 2021	1627271254	1029	438	1466	334
Sun Jul 25 20:47:34 2021	1627271254	1351	118	1470	113
Sun Jul 25 20:47:33 2021	1627271253	642	828	1470	482
Sun Jul 25 20:47:26 2021	1627271246	976	499	1475	344
Sun Jul 25 20:47:28 2021	1627271248	897	579	1475	347
Sun Jul 25 20:47:33 2021	1627271253	716	764	1479	271
Sun Jul 25 20:47:26 2021	1627271246	985	498	1484	360
Sun Jul 25 20:47:34 2021	1627271254	1104	381	1485	208
Sun Jul 25 20:47:27 2021	1627271247	559	926	1485	719
Sun Jul 25 20:47:26 2021	1627271246	985	502	1487	384
Sun Jul 25 20:47:26 2021	1627271246	987	505	1492	386
Sun Jul 25 20:47:26 2021	1627271246	988	507	1495	387
Sun Jul 25 20:47:26 2021	1627271246	987	508	1495	387
Sun Jul 25 20:47:26 2021	1627271246	986	509	1495	387
Sun Jul 25 20:47:27 2021	1627271247	1093	403	1496	115
Sun Jul 25 20:47:26 2021	1627271246	991	507	1497	386
Sun Jul 25 20:47:26 2021	1627271246	987	510	1497	388
Sun Jul 25 20:47:36 2021	1627271256	1147	354	1501	249
Sun Jul 25 20:47:35 2021	1627271255	484	1017	1501	989
Sun Jul 25 20:47:26 2021	1627271246	989	512	1501	389
Sun Jul 25 20:47:26 2021	1627271246	991	512	1503	393
Sun Jul 25 20:47:37 2021	1627271257	817	687	1504	551
Sun Jul 25 20:47:30 2021	1627271250	862	644	1506	586
Sun Jul 25 20:47:34 2021	1627271254	882	625	1507	188
Sun Jul 25 20:47:37 2021	1627271257	729	782	1510	144
Sun Jul 25 20:47:38 2021	1627271258	1353	166	1519	150
Sun Jul 25 20:47:26 2021	1627271246	709	813	1522	404
Sun Jul 25 20:47:36 2021	1627271256	1101	421	1523	91
Sun Jul 25 20:47:27 2021	1627271247	1123	401	1524	214
Sun Jul 25 20:47:27 2021	1627271247	1120	405	1526	119
Sun Jul 25 20:47:28 2021	1627271248	919	609	1528	356
Sun Jul 25 20:47:29 2021	1627271249	908	620	1529	332
Sun Jul 25 20:47:31 2021	1627271251	575	962	1537	838
Sun Jul 25 20:47:37 2021	1627271257	679	865	1544	249
Sun Jul 25 20:47:33 2021	1627271253	998	548	1546	426
Sun Jul 25 20:47:37 2021	1627271257	901	648	1549	556
Sun Jul 25 20:47:29 2021	1627271249	783	767	1550	486
Sun Jul 25 20:47:28 2021	1627271248	1033	518	1551	258
Sun Jul 25 20:47:37 2021	1627271257	490	1063	1553	645
Sun Jul 25 20:47:26 2021	1627271246	710	848	1558	403
Sun Jul 25 20:47:38 2021	1627271258	1344	215	1559	205
Sun Jul 25 20:47:26 2021	1627271246	711	849	1560	403
Sun Jul 25 20:47:34 2021	1627271254	1136	429	1564	324
Sun Jul 25 20:47:26 2021	1627271246	710	856	1566	405
Sun Jul 25 20:47:26 2021	1627271246	710	857	1566	406
Sun Jul 25 20:47:38 2021	1627271258	1463	106	1568	67
Sun Jul 25 20:47:30 2021	1627271250	1034	535	1570	303
Sun Jul 25 20:47:26 2021	1627271246	713	857	1570	407
Sun Jul 25 20:47:30 2021	1627271250	909	664	1573	605
Sun Jul 25 20:47:26 2021	1627271246	950	623	1574	281
Sun Jul 25 20:47:26 2021	1627271246	858	718	1576	375
Sun Jul 25 20:47:38 2021	1627271258	889	689	1579	587
Sun Jul 25 20:47:26 2021	1627271246	953	628	1581	283
Sun Jul 25 20:47:26 2021	1627271246	950	632	1582	301
Sun Jul 25 20:47:32 2021	1627271252	744	838	1582	322
Sun Jul 25 20:47:26 2021	1627271246	952	630	1583	300
Sun Jul 25 20:47:26 2021	1627271246	954	631	1585	300
Sun Jul 25 20:47:36 2021	1627271256	1182	404	1586	86
Sun Jul 25 20:47:30 2021	1627271250	778	811	1589	703
Sun Jul 25 20:47:28 2021	1627271248	974	617	1590	301
Sun Jul 25 20:47:26 2021	1627271246	949	645	1594	405
Sun Jul 25 20:47:26 2021	1627271246	951	643	1595	403
Sun Jul 25 20:47:26 2021	1627271246	951	644	1595	404
Sun Jul 25 20:47:37 2021	1627271257	531	1065	1596	645
Sun Jul 25 20:47:36 2021	1627271256	1194	403	1597	86
Sun Jul 25 20:47:26 2021	1627271246	950	647	1597	406
Sun Jul 25 20:47:26 2021	1627271246	952	646	1598	405
Sun Jul 25 20:47:26 2021	1627271246	776	823	1598	349
Sun Jul 25 20:47:28 2021	1627271248	1078	522	1600	233
Sun Jul 25 20:47:36 2021	1627271256	1318	283	1601	236
Sun Jul 25 20:47:37 2021	1627271257	957	645	1602	526
Sun Jul 25 20:47:37 2021	1627271257	628	975	1603	653
Sun Jul 25 20:47:26 2021	1627271246	712	891	1603	417
Sun Jul 25 20:47:36 2021	1627271256	1444	160	1604	101
Sun Jul 25 20:47:26 2021	1627271246	713	892	1605	419
Sun Jul 25 20:47:27 2021	1627271247	1037	578	1615	302
Sun Jul 25 20:47:30 2021	1627271250	685	933	1618	835
Sun Jul 25 20:47:33 2021	1627271253	1074	550	1624	478
Sun Jul 25 20:47:34 2021	1627271254	1240	385	1626	357
Sun Jul 25 20:47:26 2021	1627271246	950	677	1628	421
Sun Jul 25 20:47:32 2021	1627271252	523	1106	1629	741
Sun Jul 25 20:47:38 2021	1627271258	1416	214	1630	206
Sun Jul 25 20:47:29 2021	1627271249	864	767	1630	485
Sun Jul 25 20:47:33 2021	1627271253	771	860	1630	311
Sun Jul 25 20:47:26 2021	1627271246	954	677	1630	407
Sun Jul 25 20:47:35 2021	1627271255	609	1030	1639	102
Sun Jul 25 20:47:30 2021	1627271250	805	842	1646	219
Sun Jul 25 20:47:29 2021	1627271249	924	732	1656	381
Sun Jul 25 20:47:38 2021	1627271258	1057	606	1663	283
Sun Jul 25 20:47:26 2021	1627271246	712	953	1665	531
Sun Jul 25 20:47:26 2021	1627271246	714	953	1667	628
Sun Jul 25 20:47:27 2021	1627271247	1188	494	1683	58
Sun Jul 25 20:47:26 2021	1627271246	778	908	1686	739
Sun Jul 25 20:47:35 2021	1627271255	621	1066	1687	1015
Sun Jul 25 20:47:35 2021	1627271255	644	1052	1696	67
Sun Jul 25 20:47:33 2021	1627271253	767	931	1698	823
Sun Jul 25 20:47:26 2021	1627271246	777	932	1709	768
Sun Jul 25 20:47:29 2021	1627271249	953	758	1711	492
Sun Jul 25 20:47:26 2021	1627271246	776	935	1711	774
Sun Jul 25 20:47:26 2021	1627271246	778	933	1711	775
Sun Jul 25 20:47:26 2021	1627271246	778	934	1712	775
Sun Jul 25 20:47:37 2021	1627271257	656	1064	1720	645
Sun Jul 25 20:47:34 2021	1627271254	1125	596	1721	392
Sun Jul 25 20:47:38 2021	1627271258	1502	219	1721	209
Sun Jul 25 20:47:26 2021	1627271246	777	946	1724	775
Sun Jul 25 20:47:36 2021	1627271256	1436	289	1725	236
Sun Jul 25 20:47:36 2021	1627271256	1287	439	1727	187
Sun Jul 25 20:47:26 2021	1627271246	780	947	1728	774
Sun Jul 25 20:47:27 2021	1627271247	985	744	1729	550
Sun Jul 25 20:47:29 2021	1627271249	911	819	1730	274
Sun Jul 25 20:47:33 2021	1627271253	1177	552	1730	430
Sun Jul 25 20:47:26 2021	1627271246	776	957	1733	802
Sun Jul 25 20:47:35 2021	1627271255	260	1477	1738	433
Sun Jul 25 20:47:26 2021	1627271246	777	964	1741	802
Sun Jul 25 20:47:31 2021	1627271251	680	1062	1742	772
Sun Jul 25 20:47:26 2021	1627271246	780	963	1743	802
Sun Jul 25 20:47:33 2021	1627271253	458	1293	1750	741
Sun Jul 25 20:47:38 2021	1627271258	1407	344	1751	312
Sun Jul 25 20:47:32 2021	1627271252	1153	602	1755	172
Sun Jul 25 20:47:35 2021	1627271255	282	1481	1763	435
Sun Jul 25 20:47:27 2021	1627271247	753	1012	1765	382
Sun Jul 25 20:47:36 2021	1627271256	1305	462	1767	227
Sun Jul 25 20:47:36 2021	1627271256	1356	413	1769	303
Sun Jul 25 20:47:36 2021	1627271256	1390	383	1773	337
Sun Jul 25 20:47:36 2021	1627271256	1529	245	1774	211
Sun Jul 25 20:47:29 2021	1627271249	1203	573	1776	287
Sun Jul 25 20:47:30 2021	1627271250	860	917	1777	304
Sun Jul 25 20:47:27 2021	1627271247	766	1011	1777	380
Sun Jul 25 20:47:28 2021	1627271248	996	787	1783	503
Sun Jul 25 20:47:36 2021	1627271256	1384	405	1789	103
Sun Jul 25 20:47:36 2021	1627271256	1207	582	1789	262
Sun Jul 25 20:47:35 2021	1627271255	729	1061	1790	1020
Sun Jul 25 20:47:38 2021	1627271258	975	829	1803	666
Sun Jul 25 20:47:30 2021	1627271250	976	828	1804	640
Sun Jul 25 20:47:33 2021	1627271253	1215	589	1805	474
Sun Jul 25 20:47:29 2021	1627271249	1047	760	1807	474
Sun Jul 25 20:47:28 2021	1627271248	859	953	1813	551
Sun Jul 25 20:47:36 2021	1627271256	1375	445	1820	187
Sun Jul 25 20:47:36 2021	1627271256	1110	710	1820	254
Sun Jul 25 20:47:38 2021	1627271258	1282	540	1822	487
Sun Jul 25 20:47:32 2021	1627271252	1427	398	1825	152
Sun Jul 25 20:47:28 2021	1627271248	879	952	1831	551
Sun Jul 25 20:47:34 2021	1627271254	1267	569	1836	274
Sun Jul 25 20:47:36 2021	1627271256	1378	460	1838	227
Sun Jul 25 20:47:30 2021	1627271250	981	863	1844	704
Sun Jul 25 20:47:36 2021	1627271256	1636	211	1847	175
Sun Jul 25 20:47:29 2021	1627271249	1273	575	1848	271
Sun Jul 25 20:47:28 2021	1627271248	939	917	1856	306
Sun Jul 25 20:47:36 2021	1627271256	1424	436	1860	180
Sun Jul 25 20:47:28 2021	1627271248	885	980	1865	725
Sun Jul 25 20:47:33 2021	1627271253	1243	622	1866	364
Sun Jul 25 20:47:35 2021	1627271255	398	1471	1869	1341
Sun Jul 25 20:47:36 2021	1627271256	1473	400	1873	174
Sun Jul 25 20:47:38 2021	1627271258	989	887	1877	600
Sun Jul 25 20:47:27 2021	1627271247	1135	743	1878	515
Sun Jul 25 20:47:33 2021	1627271253	1336	552	1888	436
Sun Jul 25 20:47:32 2021	1627271252	1474	419	1893	170
Sun Jul 25 20:47:36 2021	1627271256	1354	541	1895	246
Sun Jul 25 20:47:28 2021	1627271248	774	1127	1901	822
Sun Jul 25 20:47:36 2021	1627271256	1623	279	1903	228
Sun Jul 25 20:47:36 2021	1627271256	1715	201	1916	141
Sun Jul 25 20:47:28 2021	1627271248	968	954	1922	551
Sun Jul 25 20:47:36 2021	1627271256	1310	616	1926	428
Sun Jul 25 20:47:38 2021	1627271258	1649	283	1932	226
Sun Jul 25 20:47:28 2021	1627271248	937	999	1936	631
Sun Jul 25 20:47:36 2021	1627271256	1542	400	1942	173
Sun Jul 25 20:47:32 2021	1627271252	1463	481	1944	193
Sun Jul 25 20:47:36 2021	1627271256	1706	239	1945	203
Sun Jul 25 20:47:32 2021	1627271252	1102	843	1945	441
Sun Jul 25 20:47:38 2021	1627271258	1011	934	1945	340
Sun Jul 25 20:47:33 2021	1627271253	683	1264	1948	732
Sun Jul 25 20:47:29 2021	1627271249	1185	764	1950	478
Sun Jul 25 20:47:35 2021	1627271255	1524	432	1956	202
Sun Jul 25 20:47:33 2021	1627271253	1390	567	1957	451
Sun Jul 25 20:47:36 2021	1627271256	1757	201	1958	142
Sun Jul 25 20:47:38 2021	1627271258	1649	309	1959	289
Sun Jul 25 20:47:33 2021	1627271253	1458	503	1961	84
Sun Jul 25 20:47:35 2021	1627271255	518	1447	1965	400
Sun Jul 25 20:47:29 2021	1627271249	1164	804	1968	257
Sun Jul 25 20:47:36 2021	1627271256	1349	623	1971	315
Sun Jul 25 20:47:34 2021	1627271254	1389	583	1972	289
Sun Jul 25 20:47:37 2021	1627271257	784	1191	1975	539
Sun Jul 25 20:47:38 2021	1627271258	1430	545	1975	492
Sun Jul 25 20:47:28 2021	1627271248	1177	802	1979	490
Sun Jul 25 20:47:32 2021	1627271252	1560	429	1990	173
Sun Jul 25 20:47:38 2021	1627271258	1080	917	1998	520
Sun Jul 25 20:47:35 2021	1627271255	1688	314	2002	86
Sun Jul 25 20:47:36 2021	1627271256	1380	625	2005	318
Sun Jul 25 20:47:31 2021	1627271251	967	1039	2006	220
Sun Jul 25 20:47:32 2021	1627271252	1317	698	2015	367
Sun Jul 25 20:47:36 2021	1627271256	1398	622	2020	305
Sun Jul 25 20:47:32 2021	1627271252	1608	417	2025	170
Sun Jul 25 20:47:38 2021	1627271258	1572	464	2036	426
Sun Jul 25 20:47:33 2021	1627271253	1246	794	2040	486
Sun Jul 25 20:47:36 2021	1627271256	1202	842	2043	365
Sun Jul 25 20:47:32 2021	1627271252	1624	420	2044	159
Sun Jul 25 20:47:38 2021	1627271258	1717	327	2044	130
Sun Jul 25 20:47:38 2021	1627271258	1140	905	2045	360
Sun Jul 25 20:47:35 2021	1627271255	1631	414	2045	128
Sun Jul 25 20:47:36 2021	1627271256	1424	622	2046	316
Sun Jul 25 20:47:35 2021	1627271255	600	1447	2047	400
Sun Jul 25 20:47:32 2021	1627271252	1634	416	2050	165
Sun Jul 25 20:47:31 2021	1627271251	1651	402	2053	178
Sun Jul 25 20:47:28 2021	1627271248	1108	950	2058	327
Sun Jul 25 20:47:32 2021	1627271252	1695	370	2065	206
Sun Jul 25 20:47:37 2021	1627271257	870	1196	2066	484
Sun Jul 25 20:47:38 2021	1627271258	1603	464	2067	426
Sun Jul 25 20:47:35 2021	1627271255	738	1331	2069	1224
Sun Jul 25 20:47:29 2021	1627271249	1051	1018	2069	741
Sun Jul 25 20:47:35 2021	1627271255	1757	314	2071	118
Sun Jul 25 20:47:27 2021	1627271247	1055	1021	2076	452
Sun Jul 25 20:47:38 2021	1627271258	1175	902	2076	280
Sun Jul 25 20:47:26 2021	1627271246	988	1091	2079	659
Sun Jul 25 20:47:26 2021	1627271246	986	1093	2080	659
Sun Jul 25 20:47:35 2021	1627271255	1629	455	2084	163
Sun Jul 25 20:47:28 2021	1627271248	1079	1008	2087	474
Sun Jul 25 20:47:33 2021	1627271253	1543	555	2098	361
Sun Jul 25 20:47:27 2021	1627271247	1017	1083	2100	450
Sun Jul 25 20:47:35 2021	1627271255	573	1529	2102	286
Sun Jul 25 20:47:29 2021	1627271249	1011	1094	2105	496
Sun Jul 25 20:47:27 2021	1627271247	1008	1100	2108	593
Sun Jul 25 20:47:31 2021	1627271251	1714	395	2109	226
Sun Jul 25 20:47:35 2021	1627271255	954	1159	2113	992
Sun Jul 25 20:47:31 2021	1627271251	1705	420	2125	155
Sun Jul 25 20:47:31 2021	1627271251	1758	370	2129	202
Sun Jul 25 20:47:37 2021	1627271257	972	1159	2130	341
Sun Jul 25 20:47:32 2021	1627271252	1758	375	2133	132
Sun Jul 25 20:47:28 2021	1627271248	847	1287	2134	893
Sun Jul 25 20:47:38 2021	1627271258	1873	262	2135	258
Sun Jul 25 20:47:28 2021	1627271248	1379	759	2138	473
Sun Jul 25 20:47:38 2021	1627271258	1568	570	2138	505
Sun Jul 25 20:47:36 2021	1627271256	1621	522	2144	229
Sun Jul 25 20:47:35 2021	1627271255	665	1479	2144	360
Sun Jul 25 20:47:38 2021	1627271258	1148	996	2144	367
Sun Jul 25 20:47:31 2021	1627271251	1773	374	2147	198
Sun Jul 25 20:47:28 2021	1627271248	1349	798	2147	530
Sun Jul 25 20:47:28 2021	1627271248	861	1288	2149	929
Sun Jul 25 20:47:37 2021	1627271257	997	1163	2160	348
Sun Jul 25 20:47:33 2021	1627271253	1271	895	2166	541
Sun Jul 25 20:47:33 2021	1627271253	1496	672	2167	315
Sun Jul 25 20:47:38 2021	1627271258	1907	261	2168	257
Sun Jul 25 20:47:33 2021	1627271253	1484	685	2169	361
Sun Jul 25 20:47:32 2021	1627271252	1435	746	2181	262
Sun Jul 25 20:47:32 2021	1627271252	1480	705	2185	380
Sun Jul 25 20:47:36 2021	1627271256	1667	525	2192	229
Sun Jul 25 20:47:28 2021	1627271248	1410	792	2202	525
Sun Jul 25 20:47:33 2021	1627271253	1256	951	2208	448
Sun Jul 25 20:47:38 2021	1627271258	1495	715	2210	572
Sun Jul 25 20:47:30 2021	1627271250	1040	1171	2211	328
Sun Jul 25 20:47:32 2021	1627271252	1011	1206	2216	500
Sun Jul 25 20:47:38 2021	1627271258	1936	284	2220	233
Sun Jul 25 20:47:33 2021	1627271253	1431	790	2221	498
Sun Jul 25 20:47:37 2021	1627271257	1089	1134	2223	523
Sun Jul 25 20:47:26 2021	1627271246	711	1516	2227	633
Sun Jul 25 20:47:31 2021	1627271251	1882	346	2229	212
Sun Jul 25 20:47:26 2021	1627271246	1110	1126	2236	259
Sun Jul 25 20:47:32 2021	1627271252	1497	740	2237	260
Sun Jul 25 20:47:35 2021	1627271255	1589	661	2250	386
Sun Jul 25 20:47:29 2021	1627271249	1169	1088	2257	432
Sun Jul 25 20:47:31 2021	1627271251	1719	540	2260	368
Sun Jul 25 20:47:33 2021	1627271253	1504	760	2263	380
Sun Jul 25 20:47:38 2021	1627271258	2000	265	2266	238
Sun Jul 25 20:47:35 2021	1627271255	1742	524	2266	226
Sun Jul 25 20:47:37 2021	1627271257	1427	841	2268	610
Sun Jul 25 20:47:32 2021	1627271252	1128	1146	2274	438
Sun Jul 25 20:47:37 2021	1627271257	1350	927	2277	815
Sun Jul 25 20:47:37 2021	1627271257	985	1294	2279	817
Sun Jul 25 20:47:26 2021	1627271246	1131	1160	2291	411
Sun Jul 25 20:47:37 2021	1627271257	906	1386	2292	877
Sun Jul 25 20:47:33 2021	1627271253	1401	895	2296	570
Sun Jul 25 20:47:28 2021	1627271248	1359	944	2302	674
Sun Jul 25 20:47:27 2021	1627271247	1197	1113	2310	495
Sun Jul 25 20:47:27 2021	1627271247	1505	809	2313	299
Sun Jul 25 20:47:35 2021	1627271255	1173	1151	2324	1045
Sun Jul 25 20:47:29 2021	1627271249	1169	1158	2328	812
