starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:19 2021	1627264819	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:19 2021	1627264819	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:19 2021	1627264819	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:19 2021	1627264819	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
Sun Jul 25 19:00:20 2021	1627264820	0	126	127	126
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	126
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:19 2021	1627264819	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:19 2021	1627264819	4	123	127	123
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	0	127	127	127
Sun Jul 25 19:00:20 2021	1627264820	1	126	128	126
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	127
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	128
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	128
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	128
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	128
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	128
Sun Jul 25 19:00:20 2021	1627264820	0	128	128	128
Sun Jul 25 19:00:20 2021	1627264820	0	129	129	128
Sun Jul 25 19:00:20 2021	1627264820	0	129	129	128
Sun Jul 25 19:00:20 2021	1627264820	0	129	129	129
Sun Jul 25 19:00:20 2021	1627264820	0	129	129	129
Sun Jul 25 19:00:20 2021	1627264820	0	129	129	128
Sun Jul 25 19:00:19 2021	1627264819	4	125	129	124
Sun Jul 25 19:00:19 2021	1627264819	0	129	129	129
Sun Jul 25 19:00:20 2021	1627264820	0	129	129	129
Sun Jul 25 19:00:19 2021	1627264819	0	129	129	129
Sun Jul 25 19:00:19 2021	1627264819	0	129	129	129
Sun Jul 25 19:00:19 2021	1627264819	0	129	129	129
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:19 2021	1627264819	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	130	130	130
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:20 2021	1627264820	0	131	131	131
Sun Jul 25 19:00:19 2021	1627264819	4	127	132	127
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:19 2021	1627264819	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:19 2021	1627264819	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	132	132
Sun Jul 25 19:00:19 2021	1627264819	0	132	132	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	133	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	133	132
Sun Jul 25 19:00:20 2021	1627264820	0	132	133	132
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:19 2021	1627264819	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:19 2021	1627264819	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	133	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	134	133
Sun Jul 25 19:00:20 2021	1627264820	0	133	134	133
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	133
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	133
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
Sun Jul 25 19:00:20 2021	1627264820	0	134	134	134
