starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	96
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	96
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	96
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
Sun Jul 25 21:34:13 2021	1627274053	0	97	97	97
